Group Count: 52
No Type Group Count: 0
Total Vertex Count: 5394
Total Face Count: 4857

Group Type: map_room
Group Id: 0
data: -1
data: -1

Vertex List:
Vertex Count: 146

0:    1.554998, -0.750000, -14.377936
      UV: u:0.765958, v:0.000000
      tIndex: 0, name: (null)
    49 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 58, 57, 47, 48
      UV: u:0.882979, v:0.142845
      UV: u:0.765958, v:0.142845
      UV: u:0.648936, v:0.000000
      UV: u:0.882979, v:0.000000
      tIndex: 0, name: (null)
    50 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 49, 58, 48, 39
      UV: u:1.000000, v:0.142845
      UV: u:0.882979, v:0.142845
      UV: u:0.648936, v:0.500002
      UV: u:0.000000, v:0.000000
      tIndex: 0, name: (null)
    51 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 60, 59, 49, 50
      UV: u:0.031915, v:0.285694
      UV: u:1.000000, v:0.285694
      UV: u:0.000000, v:0.142845
      UV: u:0.031915, v:0.142845
      tIndex: 0, name: (null)
    52 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 61, 60, 50, 51
      UV: u:0.148936, v:0.285694
      UV: u:0.031915, v:0.285694
      UV: u:0.031915, v:0.142845
      UV: u:0.148936, v:0.142845
      tIndex: 0, name: (null)
    53 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 62, 61, 51, 52
      UV: u:0.265957, v:0.285694
      UV: u:0.148936, v:0.285694
      UV: u:0.148936, v:0.142845
      UV: u:0.265957, v:0.142845
      tIndex: 0, name: (null)
    54 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 63, 62, 52, 53
      UV: u:0.382978, v:0.285694
      UV: u:0.265957, v:0.285694
      UV: u:0.265957, v:0.142845
      UV: u:0.382978, v:0.142845
      tIndex: 0, name: (null)
    55 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 64, 63, 53, 54
      UV: u:0.500000, v:0.285694
      UV: u:0.382978, v:0.285694
      UV: u:0.382978, v:0.142845
      UV: u:0.500000, v:0.142845
      tIndex: 0, name: (null)
    56 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 65, 64, 54, 55
      UV: u:0.617021, v:0.285694
      UV: u:0.500000, v:0.285694
      UV: u:0.500000, v:0.142845
      UV: u:0.617021, v:0.142845
      tIndex: 0, name: (null)
    57 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 66, 65, 55, 56
      UV: u:0.648936, v:0.285694
      UV: u:0.617021, v:0.285694
      UV: u:0.617021, v:0.142845
      UV: u:0.648936, v:0.142845
      tIndex: 0, name: (null)
    58 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 67, 66, 56, 57
      UV: u:0.765958, v:0.285694
      UV: u:0.648936, v:0.285694
      UV: u:0.648936, v:0.142845
      UV: u:0.765958, v:0.142845
      tIndex: 0, name: (null)
    59 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 68, 67, 57, 58
      UV: u:0.882979, v:0.285694
      UV: u:0.765958, v:0.285694
      UV: u:0.765958, v:0.142845
      UV: u:0.882979, v:0.142845
      tIndex: 0, name: (null)
    60 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 59, 68, 58, 49
      UV: u:1.000000, v:0.285694
      UV: u:0.882979, v:0.285694
      UV: u:0.882979, v:0.142845
      UV: u:0.000000, v:0.142845
      tIndex: 0, name: (null)
    61 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 70, 69, 59, 60
      UV: u:0.031915, v:0.428547
      UV: u:1.000000, v:0.428547
      UV: u:0.000000, v:0.285694
      UV: u:0.031915, v:0.285694
      tIndex: 0, name: (null)
    62 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 71, 70, 60, 61
      UV: u:0.148936, v:0.428547
      UV: u:0.031915, v:0.428547
      UV: u:0.031915, v:0.285694
      UV: u:0.148936, v:0.285694
      tIndex: 0, name: (null)
    63 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 72, 71, 61, 62
      UV: u:0.265957, v:0.428547
      UV: u:0.148936, v:0.428547
      UV: u:0.148936, v:0.285694
      UV: u:0.265957, v:0.285694
      tIndex: 0, name: (null)
    64 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 73, 72, 62, 63
      UV: u:0.382978, v:0.428547
      UV: u:0.265957, v:0.428547
      UV: u:0.265957, v:0.285694
      UV: u:0.382978, v:0.285694
      tIndex: 0, name: (null)
    65 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 74, 73, 63, 64
      UV: u:0.500000, v:0.428547
      UV: u:0.382978, v:0.428547
      UV: u:0.382978, v:0.285694
      UV: u:0.500000, v:0.285694
      tIndex: 0, name: (null)
    66 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 75, 74, 64, 65
      UV: u:0.617021, v:0.428547
      UV: u:0.500000, v:0.428547
      UV: u:0.500000, v:0.285694
      UV: u:0.617021, v:0.285694
      tIndex: 0, name: (null)
    67 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 76, 75, 65, 66
      UV: u:0.648936, v:0.428547
      UV: u:0.617021, v:0.428547
      UV: u:0.617021, v:0.285694
      UV: u:0.648936, v:0.285694
      tIndex: 0, name: (null)
    68 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 77, 76, 66, 67
      UV: u:0.765958, v:0.428547
      UV: u:0.648936, v:0.428547
      UV: u:0.648936, v:0.285694
      UV: u:0.765958, v:0.285694
      tIndex: 0, name: (null)
    69 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 78, 77, 67, 68
      UV: u:0.882979, v:0.428547
      UV: u:0.765958, v:0.428547
      UV: u:0.765958, v:0.285694
      UV: u:0.882979, v:0.285694
      tIndex: 0, name: (null)
    70 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 69, 78, 68, 59
      UV: u:1.000000, v:0.428547
      UV: u:0.882979, v:0.428547
      UV: u:0.882979, v:0.285694
      UV: u:0.000000, v:0.285694
      tIndex: 0, name: (null)
    71 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 79, 104, 71, 72
      UV: u:0.265957, v:0.571404
      UV: u:0.148936, v:0.571404
      UV: u:0.148936, v:0.428547
      UV: u:0.265957, v:0.428547
      tIndex: 0, name: (null)
    72 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 80, 79, 72, 73
      UV: u:0.382978, v:0.571404
      UV: u:0.265957, v:0.571404
      UV: u:0.265957, v:0.428547
      UV: u:0.382978, v:0.428547
      tIndex: 0, name: (null)
    73 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 81, 80, 73, 74
      UV: u:0.500000, v:0.571404
      UV: u:0.382978, v:0.571404
      UV: u:0.382978, v:0.428547
      UV: u:0.500000, v:0.428547
      tIndex: 0, name: (null)
    74 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 82, 81, 74, 75
      UV: u:0.617021, v:0.571404
      UV: u:0.500000, v:0.571404
      UV: u:0.500000, v:0.428547
      UV: u:0.617021, v:0.428547
      tIndex: 0, name: (null)
    75 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 83, 82, 75, 76
      UV: u:0.648936, v:0.571404
      UV: u:0.617021, v:0.571404
      UV: u:0.617021, v:0.428547
      UV: u:0.648936, v:0.428547
      tIndex: 0, name: (null)
    76 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 84, 83, 76, 77
      UV: u:0.765958, v:0.571404
      UV: u:0.648936, v:0.571404
      UV: u:0.648936, v:0.428547
      UV: u:0.765958, v:0.428547
      tIndex: 0, name: (null)
    77 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 85, 84, 77, 78
      UV: u:0.882979, v:0.571404
      UV: u:0.765958, v:0.571404
      UV: u:0.765958, v:0.428547
      UV: u:0.882979, v:0.428547
      tIndex: 0, name: (null)
    78 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 102, 85, 78, 69
      UV: u:1.000000, v:0.571404
      UV: u:0.882979, v:0.571404
      UV: u:0.882979, v:0.428547
      UV: u:0.000000, v:0.428547
      tIndex: 0, name: (null)
    79 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 87, 86, 79, 80
      UV: u:0.382978, v:0.714265
      UV: u:0.265957, v:0.714265
      UV: u:0.265957, v:0.571404
      UV: u:0.382978, v:0.571404
      tIndex: 0, name: (null)
    80 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 88, 87, 80, 81
      UV: u:0.500000, v:0.714265
      UV: u:0.382978, v:0.714265
      UV: u:0.382978, v:0.571404
      UV: u:0.500000, v:0.571404
      tIndex: 0, name: (null)
    81 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 89, 88, 81, 82
      UV: u:0.617021, v:0.714265
      UV: u:0.500000, v:0.714265
      UV: u:0.500000, v:0.571404
      UV: u:0.617021, v:0.571404
      tIndex: 0, name: (null)
    82 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 90, 89, 82, 83
      UV: u:0.648936, v:0.714265
      UV: u:0.617021, v:0.714265
      UV: u:0.617021, v:0.571404
      UV: u:0.648936, v:0.571404
      tIndex: 0, name: (null)
    83 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 91, 90, 83, 84
      UV: u:0.765958, v:0.714265
      UV: u:0.648936, v:0.714265
      UV: u:0.648936, v:0.571404
      UV: u:0.765958, v:0.571404
      tIndex: 0, name: (null)
    84 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 92, 91, 84, 85
      UV: u:0.882979, v:0.714265
      UV: u:0.765958, v:0.714265
      UV: u:0.765958, v:0.571404
      UV: u:0.882979, v:0.571404
      tIndex: 0, name: (null)
    85 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 94, 93, 86, 87
      UV: u:0.382978, v:0.857131
      UV: u:0.265957, v:0.857131
      UV: u:0.265957, v:0.714265
      UV: u:0.382978, v:0.714265
      tIndex: 0, name: (null)
    86 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 95, 94, 87, 88
      UV: u:0.500000, v:0.857131
      UV: u:0.382978, v:0.857131
      UV: u:0.382978, v:0.714265
      UV: u:0.500000, v:0.714265
      tIndex: 0, name: (null)
    87 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 96, 95, 88, 89
      UV: u:0.617021, v:0.857131
      UV: u:0.500000, v:0.857131
      UV: u:0.500000, v:0.714265
      UV: u:0.617021, v:0.714265
      tIndex: 0, name: (null)
    88 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 97, 96, 89, 90
      UV: u:0.648936, v:0.857131
      UV: u:0.617021, v:0.857131
      UV: u:0.617021, v:0.714265
      UV: u:0.648936, v:0.714265
      tIndex: 0, name: (null)
    89 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 98, 97, 90, 91
      UV: u:0.765958, v:0.857131
      UV: u:0.648936, v:0.857131
      UV: u:0.648936, v:0.714265
      UV: u:0.765958, v:0.714265
      tIndex: 0, name: (null)
    90 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 99, 98, 91, 92
      UV: u:0.882979, v:0.857131
      UV: u:0.765958, v:0.857131
      UV: u:0.765958, v:0.714265
      UV: u:0.882979, v:0.714265
      tIndex: 0, name: (null)
    91 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 101, 100, 99, 92
      UV: u:1.000000, v:0.714265
      UV: u:1.000000, v:0.857131
      UV: u:0.882979, v:0.857131
      UV: u:0.882979, v:0.714265
      tIndex: 0, name: (null)
    92 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 102, 101, 92, 85
      UV: u:0.000000, v:0.571404
      UV: u:1.000000, v:0.714265
      UV: u:0.882979, v:0.714265
      UV: u:0.882979, v:0.571404
      tIndex: 0, name: (null)
    93 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 103, 102, 69, 70
      UV: u:0.031915, v:0.571404
      UV: u:1.000000, v:0.571404
      UV: u:0.000000, v:0.428547
      UV: u:0.031915, v:0.428547
      tIndex: 0, name: (null)
    94 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 104, 103, 70, 71
      UV: u:0.148936, v:0.571404
      UV: u:0.031915, v:0.571404
      UV: u:0.031915, v:0.428547
      UV: u:0.148936, v:0.428547
      tIndex: 0, name: (null)
    95 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 105, 104, 79, 86
      UV: u:0.148936, v:0.714265
      UV: u:0.148936, v:0.571404
      UV: u:0.265957, v:0.571404
      UV: u:0.265957, v:0.714265
      tIndex: 0, name: (null)
    96 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 106, 105, 86, 93
      UV: u:0.148936, v:0.857131
      UV: u:0.148936, v:0.714265
      UV: u:0.265957, v:0.714265
      UV: u:0.265957, v:0.857131
      tIndex: 0, name: (null)
    97 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 107, 106, 93, 34
      UV: u:0.499999, v:1.000000
      UV: u:0.148936, v:0.857131
      UV: u:0.265957, v:0.857131
      UV: u:0.499999, v:0.500002
      tIndex: 0, name: (null)
    98 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 108, 107, 34, 35
      UV: u:0.617021, v:1.000000
      UV: u:0.148936, v:1.000000
      UV: u:0.499999, v:0.500002
      UV: u:0.617021, v:0.500002
      tIndex: 0, name: (null)
    99 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 109, 108, 35, 36
      UV: u:1.000000, v:1.000000
      UV: u:0.617021, v:1.000000
      UV: u:0.617021, v:0.500002
      UV: u:0.882979, v:1.000000
      tIndex: 0, name: (null)
    100 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 100, 109, 36, 99
      UV: u:1.000000, v:0.857131
      UV: u:0.648936, v:1.000000
      UV: u:0.882979, v:1.000000
      UV: u:0.882979, v:0.857131
      tIndex: 0, name: (null)

Group Type: map_doorway
Group Id: 5
data: 5
data: 6

Vertex List:
Vertex Count: 20

0:    -27.244869, 6.248341, -43.677063
1:    -27.244864, 4.748342, -43.677063
2:    -27.244864, -0.751658, -43.677063
3:    -27.244797, -0.751969, -40.476646
4:    -27.244644, -0.752356, -37.276184
5:    -27.244400, -0.752816, -34.075676
6:    -27.244400, 4.747187, -34.075676
7:    -27.244408, 6.247185, -34.075676
8:    -27.244576, 6.247634, -37.276230
9:    -27.244728, 6.248022, -40.476696
10:   -27.744869, 6.248341, -43.677032
11:   -27.744864, 4.748342, -43.677032
12:   -27.744864, -0.751658, -43.677032
13:   -27.744728, -0.751977, -40.476665
14:   -27.744576, -0.752365, -37.276199
15:   -27.744400, -0.752816, -34.075645
16:   -27.744400, 4.747187, -34.075645
17:   -27.744408, 6.247185, -34.075645
18:   -27.744576, 6.247634, -37.276199
19:   -27.744728, 6.248019, -40.476665

Face List:
Face Count: 10
    1 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 11, 10, 0, 1
      UV: u:0.031912, v:1.000000
      UV: u:1.000000, v:1.000000
      UV: u:0.000000, v:0.571404
      UV: u:0.031912, v:0.000000
      tIndex: 0, name: (null)
    2 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 12, 11, 1, 2
      UV: u:0.148921, v:1.000000
      UV: u:0.031912, v:1.000000
      UV: u:0.031915, v:0.571404
      UV: u:0.148921, v:0.000000
      tIndex: 0, name: (null)
    3 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 13, 12, 2, 3
      UV: u:0.265944, v:1.000000
      UV: u:0.148921, v:1.000000
      UV: u:0.148936, v:0.571404
      UV: u:0.265944, v:0.000000
      tIndex: 0, name: (null)
    4 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 14, 13, 3, 4
      UV: u:0.382970, v:1.000000
      UV: u:0.265944, v:1.000000
      UV: u:0.148936, v:0.714265
      UV: u:0.382970, v:0.000000
      tIndex: 0, name: (null)
    5 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 15, 14, 4, 5
      UV: u:0.500000, v:1.000000
      UV: u:0.382970, v:1.000000
      UV: u:0.148936, v:0.857131
      UV: u:0.500000, v:0.000000
      tIndex: 0, name: (null)
    6 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 16, 15, 5, 6
      UV: u:0.617009, v:1.000000
      UV: u:0.500000, v:1.000000
      UV: u:0.499999, v:1.000000
      UV: u:0.617009, v:0.000000
      tIndex: 0, name: (null)
    7 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 17, 16, 6, 7
      UV: u:0.648921, v:1.000000
      UV: u:0.617009, v:1.000000
      UV: u:0.617021, v:1.000000
      UV: u:0.648921, v:0.000000
      tIndex: 0, name: (null)
    8 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 18, 17, 7, 8
      UV: u:0.765951, v:1.000000
      UV: u:0.648921, v:1.000000
      UV: u:1.000000, v:1.000000
      UV: u:0.765951, v:0.000000
      tIndex: 0, name: (null)
    9 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 19, 18, 8, 9
      UV: u:0.882977, v:1.000000
      UV: u:0.765951, v:1.000000
      UV: u:1.000000, v:0.857131
      UV: u:0.882977, v:0.000000
      tIndex: 0, name: (null)
    10 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 10, 19, 9, 0
      UV: u:0.000000, v:1.000000
      UV: u:0.882977, v:1.000000
      UV: u:1.000000, v:0.714265
      UV: u:0.000000, v:0.000000
      tIndex: 0, name: (null)

Group Type: map_hallway
Group Id: 6
data: -1
data: -1

Vertex List:
Vertex Count: 113

0:    -52.844521, -0.754658, -34.074596
1:    -52.844574, 4.745345, -34.074615
2:    -52.844582, 6.245343, -34.074615
3:    -52.845047, 6.246499, -43.676003
4:    -52.845039, 4.746500, -43.676003
5:    -52.845036, -0.753500, -43.676003
6:    -52.844906, 6.246179, -40.475636
7:    -52.844906, 4.746181, -40.475636
8:    -52.844902, -0.753819, -40.475636
9:    -52.844753, 6.245792, -37.275173
10:   -52.844753, 4.745793, -37.275173
11:   -52.844753, -0.754207, -37.275173
12:   -27.744869, 6.248341, -43.677032
13:   -27.744864, 4.748342, -43.677032
14:   -27.744864, -0.751658, -43.677032
15:   -27.744728, -0.751977, -40.476665
16:   -27.744576, -0.752365, -37.276199
17:   -27.744400, -0.752816, -34.075645
18:   -27.744400, 4.747187, -34.075645
19:   -27.744408, 6.247185, -34.075645
20:   -27.744576, 6.247634, -37.276199
21:   -27.744728, 6.248019, -40.476665
22:   -30.444870, 6.248338, -43.676895
23:   -30.444862, 4.748339, -43.676895
24:   -30.444862, -0.751658, -43.676895
25:   -30.444729, -0.751977, -40.476528
26:   -30.444576, -0.752365, -37.276062
27:   -30.444399, -0.752816, -34.075508
28:   -30.444399, 4.747184, -34.075508
29:   -30.444407, 6.247182, -34.075508
30:   -30.444576, 6.247631, -37.276062
31:   -30.444729, 6.248018, -40.476528
32:   -33.644875, 6.248338, -43.676743
33:   -33.644867, 4.748339, -43.676743
34:   -33.644863, -0.751661, -43.676743
35:   -33.644730, -0.751980, -40.476376
36:   -33.644581, -0.752368, -37.275909
37:   -33.644405, -0.752819, -34.075356
38:   -33.644405, 4.747184, -34.075356
39:   -33.644409, 6.247182, -34.075356
40:   -33.644581, 6.247631, -37.275909
41:   -33.644733, 6.248015, -40.476376
42:   -36.844879, 6.248252, -43.676594
43:   -36.844875, 4.748253, -43.676594
44:   -36.844872, -0.751747, -43.676594
45:   -36.844738, -0.752066, -40.476227
46:   -36.844589, -0.752453, -37.275764
47:   -36.844410, -0.752904, -34.075211
48:   -36.844410, 4.747098, -34.075211
49:   -36.844418, 6.247097, -34.075211
50:   -36.844589, 6.247545, -37.275764
51:   -36.844742, 6.247930, -40.476227
52:   -40.044899, 6.248078, -43.676460
53:   -40.044754, -0.752236, -40.476093
54:   -40.044605, -0.752624, -37.275631
55:   -40.044430, -0.753075, -34.075073
56:   -40.044430, 4.746925, -34.075073
57:   -40.044434, 6.246923, -34.075073
58:   -40.044605, 6.247372, -37.275631
59:   -40.044758, 6.247759, -40.476093
60:   -43.244923, 6.247819, -43.676331
61:   -43.244778, -0.752498, -40.475967
62:   -43.244629, -0.752886, -37.275501
63:   -43.244453, -0.753337, -34.074947
64:   -43.244453, 4.746666, -34.074947
65:   -43.244461, 6.246665, -34.074947
66:   -43.244629, 6.247112, -37.275501
67:   -43.244781, 6.247500, -40.475967
68:   -46.444954, 6.247470, -43.676216
69:   -46.444946, 4.747471, -43.676216
70:   -46.444942, -0.752526, -43.676216
71:   -46.444809, -0.752845, -40.475849
72:   -46.444660, -0.753233, -37.275387
73:   -46.444485, -0.753684, -34.074829
74:   -46.444485, 4.746316, -34.074829
75:   -46.444489, 6.246315, -34.074829
76:   -46.444660, 6.246763, -37.275387
77:   -46.444813, 6.247151, -40.475849
78:   -49.644993, 6.247029, -43.676102
79:   -49.644989, 4.747031, -43.676102
80:   -49.644985, -0.752969, -43.676102
81:   -49.644848, -0.753288, -40.475739
82:   -49.644699, -0.753676, -37.275272
83:   -49.644524, -0.754127, -34.074718
84:   -49.644524, 4.745876, -34.074718
85:   -49.644531, 6.245875, -34.074718
86:   -49.644699, 6.246323, -37.275272
87:   -49.644852, 6.246711, -40.475739
88:   -39.544930, 5.248082, -43.476486
89:   -39.544884, -0.751915, -43.476486
90:   -43.744907, -0.752182, -43.476318
91:   -43.744953, 5.247818, -43.476318
92:   -43.744915, -0.752182, -43.676315
93:   -39.544888, -0.751915, -43.676483
94:   -39.544937, 5.248082, -43.676483
95:   -43.744961, 5.247818, -43.676315
96:   -43.744919, 4.747818, -43.676315
97:   -43.744911, 4.747818, -43.476318
98:   -39.544888, 4.748083, -43.476486
99:   -39.544891, 4.748083, -43.676483
100:  -43.244953, 5.247820, -43.476334
101:  -43.244961, 5.247820, -43.676331
102:  -43.244919, 4.747821, -43.676331
103:  -43.244915, -0.752179, -43.676331
104:  -40.044937, 5.248080, -43.676460
105:  -40.044930, 5.248080, -43.476460
106:  -40.044891, 4.748080, -43.676460
107:  -40.044888, -0.751920, -43.676460
108:  -40.044888, -0.751917, -43.676460
109:  -40.044888, 4.748080, -43.476460
110:  -43.244911, 4.747821, -43.476334
111:  -43.244907, -0.752179, -43.476334
112:  -40.044884, -0.751920, -43.476460

Face List:
Face Count: 100
    1 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 83, 84, 1, 0
      UV: u:0.500000, v:0.857142
      UV: u:0.617009, v:0.857142
      UV: u:0.031915, v:1.000000
      UV: u:0.500000, v:1.000000
      tIndex: 0, name: (null)
    2 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 84, 85, 2, 1
      UV: u:0.617009, v:0.857142
      UV: u:0.648921, v:0.857142
      UV: u:0.000000, v:1.000000
      UV: u:0.617009, v:1.000000
      tIndex: 0, name: (null)
    3 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 82, 83, 0, 11
      UV: u:0.382970, v:0.857142
      UV: u:0.500000, v:0.857142
      UV: u:0.148936, v:1.000000
      UV: u:0.382970, v:1.000000
      tIndex: 0, name: (null)
    4 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 10, 11, 0, 1
      UV: u:0.031915, v:0.857131
      UV: u:0.382970, v:1.000000
      UV: u:0.500000, v:1.000000
      UV: u:0.031915, v:1.000000
      tIndex: 0, name: (null)
    5 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 9, 10, 1, 2
      UV: u:0.000000, v:0.857131
      UV: u:0.031915, v:0.857131
      UV: u:0.617009, v:1.000000
      UV: u:0.648921, v:1.000000
      tIndex: 0, name: (null)
    6 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 85, 86, 9, 2
      UV: u:0.648921, v:0.857142
      UV: u:0.765951, v:0.857142
      UV: u:0.000000, v:0.857131
      UV: u:0.648921, v:1.000000
      tIndex: 0, name: (null)
    7 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 78, 79, 4, 3
      UV: u:0.000000, v:0.857142
      UV: u:0.031912, v:0.857142
      UV: u:0.031915, v:0.571404
      UV: u:1.000000, v:1.000000
      tIndex: 0, name: (null)
    8 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 79, 80, 5, 4
      UV: u:0.031912, v:0.857142
      UV: u:0.148921, v:0.857142
      UV: u:0.148936, v:0.571404
      UV: u:0.031912, v:1.000000
      tIndex: 0, name: (null)
    9 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 7, 6, 3, 4
      UV: u:0.031915, v:0.714265
      UV: u:0.882977, v:1.000000
      UV: u:0.000000, v:1.000000
      UV: u:0.031915, v:0.571404
      tIndex: 0, name: (null)
    10 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 8, 7, 4, 5
      UV: u:0.148936, v:0.714265
      UV: u:0.031915, v:0.714265
      UV: u:0.031912, v:1.000000
      UV: u:0.148921, v:1.000000
      tIndex: 0, name: (null)
    11 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 80, 81, 8, 5
      UV: u:0.148921, v:0.857142
      UV: u:0.265944, v:0.857142
      UV: u:0.148936, v:0.714265
      UV: u:0.148921, v:1.000000
      tIndex: 0, name: (null)
    12 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 87, 78, 3, 6
      UV: u:0.882977, v:0.857142
      UV: u:0.000000, v:0.857142
      UV: u:0.000000, v:0.571404
      UV: u:0.882977, v:1.000000
      tIndex: 0, name: (null)
    13 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 10, 9, 6, 7
      UV: u:0.031915, v:0.857131
      UV: u:0.765951, v:1.000000
      UV: u:0.000000, v:0.714265
      UV: u:0.031915, v:0.714265
      tIndex: 0, name: (null)
    14 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 11, 10, 7, 8
      UV: u:0.148936, v:0.857131
      UV: u:0.031915, v:0.857131
      UV: u:0.031915, v:0.714265
      UV: u:0.265944, v:1.000000
      tIndex: 0, name: (null)
    15 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 81, 82, 11, 8
      UV: u:0.265944, v:0.857142
      UV: u:0.382970, v:0.857142
      UV: u:0.148936, v:0.857131
      UV: u:0.265944, v:1.000000
      tIndex: 0, name: (null)
    16 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 86, 87, 6, 9
      UV: u:0.765951, v:0.857142
      UV: u:0.882977, v:0.857142
      UV: u:0.000000, v:0.714265
      UV: u:0.765951, v:1.000000
      tIndex: 0, name: (null)
    17 Face:
      Collision Type: no_type
      Vertex Count: 4
      vIndex: 23, 22, 12, 13
      UV: u:0.031912, v:0.000000
      UV: u:1.000000, v:1.000000
      UV: u:0.000000, v:0.000000
      UV: u:0.031912, v:0.000000
      tIndex: 0, name: (null)
    18 Face:
      Collision Type: map_wall
      Vertex Count: 4
      vIndex: 24, 23, 13, 14
      UV: u:0.148921, v:0.000000
      UV: u:0.031912, v:1.000000
      UV: u:0.031912, v:0.000000
      UV: u:0.148921, v:0.000000
      tIndex: 0, name: (null)
    19 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 25, 24, 14, 15
      UV: u:0.265944, v:0.000000
      UV: u:0.148921, v:1.000000
      UV: u:0.148921, v:0.000000
      UV: u:0.265944, v:0.000000
      tIndex: 0, name: (null)
    20 Face:
      Collision Type: map_floor
      Vertex Count: 4
      vIndex: 26, 25, 15, 16
